# ev x0 y0 z0 xf yf zf 
388 -0.138977 -0.103553 -0.25 -0.162983 -0.120144 -0.149987
389 0.0387707 0.165158 -0.25 0.0276441 0.153625 -0.14999
390 0.0172617 -0.103926 -0.25 -0.109049 -0.151342 0.359999
391 0.057752 0.0880299 -0.25 0.0142421 0.161973 0.359997
392 0.0169975 0.12797 -0.25 0.0335374 0.125604 0.355069
393 -0.0290108 0.227166 -0.25 -0.0526952 0.218908 -0.149999
394 0.0930416 -0.102066 -0.25 0.129349 -0.0423609 0.359997
395 -0.0276192 0.182076 -0.25 -0.00221903 0.182498 -0.149984
396 -0.185953 -0.21491 -0.25 -0.205709 -0.237918 -0.149999
397 0.208173 -0.140703 -0.25 0.211715 -0.156824 -0.149996
398 0.245323 -0.0122883 -0.25 0.268725 -0.000614241 -0.149996
399 0.00934709 0.0999621 -0.25 0.00696051 0.145248 0.5
400 -0.17847 -0.14004 -0.25 -0.193315 -0.185313 -0.15
401 -0.0939263 -0.102385 -0.25 -0.154828 -0.0856347 0.359982
402 0.0812991 -0.177654 -0.25 0.0514914 -0.152042 -0.149996
403 0.0777378 0.192322 -0.25 0.0763803 0.193216 -0.149998
404 -0.0312077 -0.133491 -0.25 0.0258714 -0.127401 0.356336
405 0.10748 0.236054 -0.25 0.108411 0.247945 -0.149996
406 0.0125828 -0.0847684 -0.25 0.012605 -0.129714 0.359998
407 0.0740839 -0.22042 -0.25 0.0333031 -0.250396 -0.149979
408 -0.206799 -0.204927 -0.25 -0.193952 -0.171213 -0.149992
409 -0.243254 0.136243 -0.25 -0.300594 0.135345 -0.149999
410 -0.0569934 -0.0208732 -0.25 -0.0652904 -0.0504329 0.5
411 0.0683187 0.00705361 -0.25 0.22793 -0.0863517 0.359984
412 0.0142168 0.0264913 -0.25 -0.132343 0.157987 0.359982
413 0.116351 0.00953981 -0.25 0.156003 0.0751287 0.359995
414 -0.235797 -0.124302 -0.25 -0.218332 -0.153689 -0.149996
415 -0.140498 -0.164267 -0.25 -0.114847 -0.170219 -0.149992
416 -0.0143423 0.0155756 -0.25 -0.0127411 0.00448799 0.5
417 -0.0166518 -0.183043 -0.25 0.0366476 -0.13352 0.359995
418 0.0879212 -0.188914 -0.25 0.0764614 -0.201017 -0.149999
419 -0.240721 -0.193286 -0.25 -0.214039 -0.199453 -0.149986
420 -0.0724054 0.116758 -0.25 -0.0526265 0.126253 0.36
421 -0.207232 0.190177 -0.25 -0.232173 0.196189 -0.149998
422 -0.21801 0.116851 -0.25 -0.267405 0.124299 -0.149997
423 0.219758 -0.174809 -0.25 0.254245 -0.166891 -0.15
424 0.161924 0.226504 -0.25 0.165063 0.233942 -0.149992
425 0.211434 -0.145069 -0.25 0.199925 -0.162251 -0.149998
426 -0.0443695 0.0297527 -0.25 -0.125511 0.0719933 0.5
427 0.111985 0.219847 -0.25 0.0919429 0.233153 -0.149995
428 -0.193756 -0.0216644 -0.25 -0.209265 0.00192215 -0.14999
429 -0.0206129 -0.179553 -0.25 -0.0255974 -0.192995 -0.149992
430 0.104034 0.088889 -0.25 0.138211 0.0790647 0.5
431 -0.0938197 -0.160309 -0.25 -0.0583479 -0.237159 -0.149998
432 -0.145535 0.139529 -0.25 -0.139413 0.0806067 -0.149993
433 -0.0933518 0.192386 -0.25 -0.100188 0.228141 -0.149994
434 0.200615 -0.0840731 -0.25 0.183808 -0.102342 -0.149984
435 0.249099 -0.121791 -0.25 0.232474 -0.164287 -0.149991
436 -0.217315 -0.208133 -0.25 -0.229315 -0.218828 -0.149987
437 -0.181613 -0.185325 -0.25 -0.199914 -0.193102 -0.149992
438 0.158718 -0.211856 -0.25 0.144532 -0.228035 -0.149992
439 -0.110134 0.0706427 -0.25 -0.0713931 0.115291 0.359957
440 -0.235352 -0.1487 -0.25 -0.241358 -0.158175 -0.149998
441 0.175574 -0.0297216 -0.25 0.165295 -0.0294035 -0.149991
442 0.131053 0.0375584 -0.25 0.115835 0.0590108 0.359547
443 -0.0598743 0.187296 -0.25 -0.0496281 0.207627 -0.149991
444 -0.234106 0.169513 -0.25 -0.260362 0.182889 -0.149999
445 -0.242257 0.119928 -0.25 -0.223496 0.125849 -0.149982
446 0.0084019 -0.0860763 -0.25 -0.0957656 -0.0950064 0.359877
447 0.209619 0.112867 -0.25 0.191449 0.125472 -0.149992
448 -0.196548 -0.133733 -0.25 -0.191747 -0.136476 -0.149999
449 0.0552524 -0.245933 -0.25 0.134647 -0.285076 -0.149995
450 0.0321942 0.0543518 -0.25 0.0829005 0.12079 0.359997
451 -0.117724 0.0648793 -0.25 -0.0565309 0.118196 0.359999
452 0.0962186 -0.0493374 -0.25 0.0547818 -0.127424 0.359996
453 0.129554 0.00493694 -0.25 0.136544 0.194302 0.361436
454 -0.0111932 -0.23058 -0.25 -0.0478591 -0.268198 -0.14999
455 -0.17442 0.00345465 -0.25 -0.19247 0.00774293 -0.149938
456 -0.12928 -0.248847 -0.25 -0.195916 -0.288954 -0.14999
457 0.223733 -0.248228 -0.25 0.204214 -0.27833 -0.149998
458 0.0387118 -0.0861412 -0.25 0.0792723 -0.136864 0.359995
459 0.189069 0.0546058 -0.25 0.180741 0.0381464 -0.149992
460 -0.166628 0.196812 -0.25 -0.160694 0.191951 -0.149986
461 -0.0754665 0.0917736 -0.25 -0.119039 0.0963785 -0.149989
462 -0.139264 -0.115847 -0.25 -0.118435 -0.114434 -0.149998
463 -0.0453599 -0.0858118 -0.25 -0.0317992 -0.02669 0.5
464 0.000420008 -0.240108 -0.25 -0.0202672 -0.248215 -0.149994
465 -0.0817449 -0.217386 -0.25 -0.0371319 -0.214384 -0.149995
466 0.0642442 0.0505311 -0.25 0.147927 0.0343924 0.36
467 0.0974935 -0.0895371 -0.25 0.095194 -0.0935514 0.359994
468 -0.248806 -0.0229524 -0.25 -0.252584 -0.0359854 -0.149983
469 0.1654 -0.00999959 -0.25 0.1132 -0.0664709 0.359933
470 -0.00353241 0.240979 -0.25 -0.0226337 0.247938 -0.149958
471 0.243455 0.117187 -0.25 0.290062 0.190341 -0.149994
472 0.242133 0.217188 -0.25 0.272252 0.186744 -0.149992
473 0.11896 0.0308446 -0.25 0.113363 0.0636324 0.355016
474 -0.118953 0.0580285 -0.25 -0.112493 0.114728 -0.15
475 -0.16455 -0.0355814 -0.25 -0.201579 -0.0114473 -0.149979
476 0.0048408 0.0099839 -0.25 0.125685 -0.0538684 0.5
477 -0.193808 0.115577 -0.25 -0.228007 0.137202 -0.149997
478 0.144137 0.0108323 -0.25 0.246786 0.163778 0.359961
479 -0.220235 -0.105443 -0.25 -0.238907 -0.113324 -0.14999
480 0.0207248 -0.0519799 -0.25 -0.0486963 -0.123558 0.5
481 -0.0728292 -0.165031 -0.25 -0.0750808 -0.114463 0.359999
482 0.248551 -0.225336 -0.25 0.235051 -0.241422 -0.149995
483 -0.00456813 0.249745 -0.25 0.0114599 0.289559 -0.149989
484 0.00171189 -0.0891683 -0.25 0.0518051 -0.119937 0.359976
485 -0.0102547 0.248179 -0.25 0.00903529 0.253453 -0.149996
486 -0.0981888 -0.0167996 -0.25 -0.150327 -0.0102286 0.5
487 0.115367 -0.106056 -0.25 0.136336 -0.0728891 0.36
488 -0.0496115 -0.0156734 -0.25 -0.205513 -0.00740676 0.359993
489 0.174789 0.0814354 -0.25 0.199813 0.0822302 -0.149997
490 -0.207645 -0.239761 -0.25 -0.22949 -0.250567 -0.149976
491 -0.204146 0.047196 -0.25 -0.21538 0.0137773 -0.14998
492 0.020223 -0.147954 -0.25 -0.00301561 -0.170269 -0.14999
493 -0.0872273 -0.0856405 -0.25 0.00988496 -0.0691749 0.5
494 0.112879 -0.0574622 -0.25 0.123931 -0.0563122 0.359998
495 0.058916 -0.116397 -0.25 0.0785785 -0.10772 0.359998
496 0.140558 0.236087 -0.25 0.170002 0.258434 -0.14998
497 -0.0314277 0.139109 -0.25 -0.0582728 0.116317 0.359993
498 -0.239249 0.214004 -0.25 -0.245088 0.25294 -0.149999
499 0.138854 0.012463 -0.25 0.136081 -0.0126436 -0.149945
500 -0.125164 -0.121401 -0.25 -0.0573602 -0.116662 0.359442
501 0.0106425 0.026647 -0.25 0.0593285 0.0292267 0.5
502 0.1118 -0.123991 -0.25 0.101182 -0.159193 -0.149999
503 0.170591 -0.187812 -0.25 0.230912 -0.225705 -0.15
504 0.110336 0.0953797 -0.25 0.141293 0.0606605 0.359995
505 0.143624 0.152691 -0.25 0.148118 0.186244 -0.149992
506 0.105619 0.189478 -0.25 0.137389 0.19264 -0.149999
507 -0.0501129 -0.124158 -0.25 -0.0629425 -0.182219 0.35999
508 -0.208476 0.11266 -0.25 -0.192727 0.116631 -0.149982
509 0.0402012 0.154402 -0.25 0.068926 0.208877 -0.149993
510 -0.194802 -0.150883 -0.25 -0.198626 -0.144807 -0.15
511 -0.211994 0.195755 -0.25 -0.195087 0.167886 -0.149995
512 -0.164796 0.00657796 -0.25 -0.181242 -0.0206554 -0.15
513 0.0848646 -0.154045 -0.25 0.121403 -0.161866 -0.149997
514 -0.0294179 -0.0262815 -0.25 -0.0316383 -0.11381 0.5
515 0.108418 0.0954179 -0.25 0.0817941 0.101046 0.355662
516 0.102318 -0.130939 -0.25 0.0856895 -0.10404 -0.149993
517 -0.127935 -0.0358826 -0.25 -0.123872 -0.049255 0.359989
518 -0.00493004 -0.207344 -0.25 0.0753777 -0.222466 -0.149991
519 0.0263056 -0.144594 -0.25 0.0319052 -0.151539 -0.149999
520 0.138036 -0.0800709 -0.25 0.174183 -0.0839274 -0.149957
521 -0.241903 -0.00634568 -0.25 -0.218979 -0.0134974 -0.149994
522 -0.140593 -0.0420158 -0.25 -0.117221 -0.0572147 0.36
523 0.119496 -0.0990694 -0.25 0.0817896 -0.107738 0.359933
524 -0.179356 -0.0903028 -0.25 -0.133858 -0.014245 0.359997
525 -0.194667 -0.124158 -0.25 -0.198586 -0.114164 -0.15
526 0.00881439 -0.156661 -0.25 0.00991086 -0.0784646 -0.0762033
527 -0.178403 0.0940184 -0.25 -0.218269 0.0929603 -0.149999
528 0.0999167 0.156462 -0.25 0.0960073 0.198369 -0.149994
529 0.189974 -0.179501 -0.25 0.209244 -0.174142 -0.149985
530 -0.11982 0.0483917 -0.25 -0.162529 0.0170269 0.5
531 0.165917 0.232498 -0.25 0.191705 0.228257 -0.149963
532 0.167452 -0.212018 -0.25 0.139062 -0.179775 -0.149998
533 -0.0533845 -0.0874777 -0.25 0.022018 -0.129532 0.359983
534 -0.169362 0.222921 -0.25 -0.139778 0.228158 -0.149989
535 0.0179282 0.218673 -0.25 -0.0575257 0.215506 -0.149998
536 -0.10715 0.0260253 -0.25 -0.13539 -0.0258191 0.359997
537 -0.0376725 0.0022569 -0.25 -0.0368127 0.00233212 0.5
538 0.234009 -0.168176 -0.25 0.266419 -0.145081 -0.149995
539 0.153188 -0.195347 -0.25 0.112453 -0.19395 -0.149983
540 -0.0084793 0.208521 -0.25 0.00503888 0.199998 -0.149998
541 -0.0695049 -0.249665 -0.25 -0.11311 -0.260086 -0.149983
542 -0.198141 0.00209215 -0.25 -0.173106 0.00294909 -0.149999
543 0.0943535 0.151776 -0.25 0.134405 0.127692 -0.149998
544 -0.0914462 0.0343271 -0.25 -0.147596 0.0325875 0.359997
545 0.222275 0.038734 -0.25 0.216726 0.0240151 -0.149988
546 -0.167281 0.138191 -0.25 -0.204478 0.079599 -0.149979
547 0.0212321 -0.249829 -0.25 0.032393 -0.233977 -0.149992
548 0.176173 0.217848 -0.25 0.165812 0.243602 -0.149998
549 -0.0873066 -0.243189 -0.25 -0.0992981 -0.251115 -0.149996
550 0.190769 0.180622 -0.25 0.160957 0.181809 -0.149997
551 0.225484 -0.166381 -0.25 0.240827 -0.163976 -0.149997
552 -0.0433531 -0.0621885 -0.25 -0.0120885 -0.169287 0.35997
553 0.0858756 -0.0593436 -0.25 0.102009 -0.0822583 0.359992
554 0.019635 -0.0109368 -0.25 -0.183287 -0.0347288 0.5
555 -0.0046902 -0.238844 -0.25 -0.000288911 -0.261201 -0.15
556 -0.0524163 0.175805 -0.25 -0.0825785 0.176829 -0.149999
557 -0.238509 -0.000556985 -0.25 -0.311244 0.0108362 -0.15
558 -0.072103 0.105844 -0.25 -0.0820681 0.112911 0.359988
559 -0.098781 0.0864508 -0.25 -0.0795351 0.11774 0.359969
560 -0.109829 -0.126506 -0.25 -0.0677637 -0.13228 -0.149999
561 -0.124815 -0.0271098 -0.25 -0.124966 0.0358284 0.35997
562 -0.238315 0.146417 -0.25 -0.215582 0.15012 -0.149997
563 -0.0269387 0.187858 -0.25 -0.00261388 0.142603 -0.149998
564 0.114264 0.135755 -0.25 0.0753534 0.152178 -0.149994
565 0.194669 0.0550331 -0.25 0.240025 0.0592172 -0.149998
566 0.0663764 0.170153 -0.25 0.103534 0.199241 -0.15
567 0.138652 -0.226977 -0.25 0.192345 -0.216795 -0.149996
568 -0.142036 -0.0254726 -0.25 -0.173467 -0.0171932 -0.149994
569 -0.0363204 0.127599 -0.25 -0.0725294 0.0685981 0.5
570 0.213591 0.208989 -0.25 0.20962 0.230329 -0.149991
571 0.138755 -0.0888257 -0.25 0.0950276 -0.0887329 0.354982
572 0.134794 0.150246 -0.25 0.129168 0.139578 -0.14999
573 0.160617 -0.187309 -0.25 0.126021 -0.175025 -0.149994
574 0.00609009 -0.188164 -0.25 -0.0239295 -0.211385 -0.149997
575 0.149142 0.146261 -0.25 0.184555 0.117564 -0.149997
576 -0.06467 -0.225673 -0.25 -0.0458532 -0.259687 -0.149999
577 -0.130848 -0.0529849 -0.25 -0.0726006 -0.107897 0.345551
578 0.170744 0.0922129 -0.25 0.165966 0.0851938 -0.149994
579 -0.115127 0.0350084 -0.25 -0.117988 0.0546098 0.35634
580 -0.0220324 -0.170458 -0.25 -0.0178722 -0.171877 -0.149989
581 -0.159959 -0.205656 -0.25 -0.170574 -0.248445 -0.149977
582 0.249695 0.228693 -0.25 0.303276 0.196472 -0.149999
583 -0.182633 -0.14234 -0.25 -0.147805 -0.116899 -0.149996
584 -0.0467794 0.0310469 -0.25 -0.147025 -0.0434808 0.359998
585 0.235259 -0.0831888 -0.25 0.243166 -0.102835 -0.149996
586 -0.0099637 0.124014 -0.25 0.0677034 0.162703 0.359973
587 0.0779855 -0.125169 -0.25 0.0607459 -0.114935 0.356125
588 0.0242598 -0.0113972 -0.25 0.0187904 -0.062179 0.5
589 -0.0624782 -0.21965 -0.25 -0.0981318 -0.189925 -0.149993
590 0.050439 -0.163336 -0.25 0.0309507 -0.160052 -0.149989
591 0.176611 0.235769 -0.25 0.187042 0.31134 -0.149989
592 -0.139009 -0.204237 -0.25 -0.155761 -0.227471 -0.149963
593 -0.0672159 -0.218265 -0.25 -0.0509094 -0.236837 -0.149999
594 0.137976 0.0676575 -0.25 0.103607 0.122785 0.359999
595 0.0667431 -0.134056 -0.25 0.0879515 -0.108241 0.36
596 0.1472 0.156785 -0.25 0.133323 0.124828 -0.149991
597 -0.0897124 0.146895 -0.25 -0.0749435 0.164591 -0.149996
598 0.135478 -0.0223451 -0.25 0.1299 -0.0059392 0.359719
599 -0.245445 -0.161302 -0.25 -0.21729 -0.197652 -0.149996
600 -0.241298 0.239814 -0.25 -0.291624 0.33706 -0.149988
601 0.00550963 -0.00126195 -0.25 0.136365 -0.112214 0.5
602 0.113828 -0.166505 -0.25 0.13314 -0.167012 -0.149987
603 0.123569 -0.111912 -0.25 0.0491905 -0.120337 0.359622
604 0.0720979 -0.18891 -0.25 0.0866262 -0.201911 -0.15
605 -0.0815625 -0.127463 -0.25 -0.0779814 -0.110351 0.359998
606 -0.102246 -0.154951 -0.25 -0.105494 -0.161147 -0.149983
607 -0.141694 0.00874522 -0.25 -0.193081 -0.0189372 -0.149994
608 -0.109188 0.04109 -0.25 -0.128781 0.0177771 0.3557
609 0.04048 -0.221212 -0.25 0.0557963 -0.210671 -0.149994
610 -0.141252 -0.142777 -0.25 -0.0537483 -0.181646 -0.15
611 -0.105269 -0.244053 -0.25 -0.121733 -0.267591 -0.149978
612 -0.235992 0.0550191 -0.25 -0.195711 0.0627744 -0.15
613 0.152843 0.149486 -0.25 0.17358 0.118388 -0.149995
614 -0.217326 0.157397 -0.25 -0.251831 0.1684 -0.149991
615 0.238184 -0.208624 -0.25 0.286021 -0.193402 -0.149999
616 0.147211 -0.00630636 -0.25 0.193675 -0.0326895 -0.149999
617 0.0401137 0.0110387 -0.25 0.0226254 0.0458617 0.5
618 0.0771887 -0.0863177 -0.25 0.100613 -0.0892277 0.359973
619 0.149126 -0.100713 -0.25 0.128338 -0.112967 -0.149997
620 -0.0252272 -0.182436 -0.25 -0.0290076 -0.183235 -0.149996
621 0.0218235 0.122527 -0.25 0.0503639 0.137739 0.359999
622 -0.0873874 0.130129 -0.25 -0.0502263 0.119927 0.357631
623 -0.118728 0.0534245 -0.25 -0.0120458 0.0904442 0.5
624 -0.0787806 0.171752 -0.25 -0.0658827 0.151099 -0.149988
625 0.0822124 0.0299669 -0.25 -0.00817398 0.0711894 0.5
626 -0.221025 0.226944 -0.25 -0.247399 0.221543 -0.149952
627 0.0359143 -0.207017 -0.25 0.0162297 -0.219176 -0.149997
628 0.0319629 -0.0612432 -0.25 0.17645 0.107889 0.359997
629 0.192469 0.0646368 -0.25 0.17871 0.0796883 -0.14998
630 -0.153846 0.180653 -0.25 -0.125533 0.208559 -0.149998
631 0.106012 0.243365 -0.25 0.100593 0.238945 -0.149974
632 -0.0756536 -0.103874 -0.25 -0.0871646 -0.120883 0.359998
633 0.00440371 -0.248465 -0.25 0.0194741 -0.246201 -0.149982
634 0.0598085 -0.09647 -0.25 0.122823 -0.065601 0.359995
635 -0.0991783 -0.215419 -0.25 -0.107855 -0.214859 -0.149998
636 -0.0289063 0.172645 -0.25 -0.0309417 0.156676 -0.149987
637 0.157108 0.133706 -0.25 0.207825 0.108366 -0.149999
638 0.0527746 -0.211619 -0.25 0.0639683 -0.206008 -0.149998
639 -0.0628691 0.223994 -0.25 -0.0827203 0.263635 -0.149989
640 0.210133 -0.230657 -0.25 0.187253 -0.237365 -0.15
641 0.00396092 0.239109 -0.25 0.0320779 0.308113 -0.149994
642 0.246287 -0.210125 -0.25 0.277641 -0.194984 -0.149985
643 -0.217908 0.0282499 -0.25 -0.196483 0.0376892 -0.149999
644 -0.0213679 0.22456 -0.25 -0.0047975 0.236727 -0.149993
645 -0.157113 0.0747861 -0.25 -0.15784 0.0591531 -0.149985
646 0.155213 0.198899 -0.25 0.199134 0.176007 -0.149986
647 0.0681511 -0.17044 -0.25 0.11835 -0.16879 -0.149997
648 -0.154975 -0.177445 -0.25 -0.194498 -0.169605 -0.149983
649 -0.168905 0.154834 -0.25 -0.155416 0.182797 -0.149997
650 -0.0239152 -0.0180837 -0.25 -0.0930835 -0.0574362 0.5
651 0.189415 0.197179 -0.25 0.188684 0.187494 -0.149996
652 -0.0954385 0.0965235 -0.25 -0.107832 0.0740731 0.359997
653 0.0808849 0.207336 -0.25 0.059842 0.210787 -0.149991
654 0.134904 -0.231984 -0.25 0.112786 -0.216419 -0.149993
655 0.18133 0.0950373 -0.25 0.140942 0.112335 -0.15
656 -0.212641 -0.064709 -0.25 -0.204794 -0.055289 -0.149999
657 0.0841458 -0.216354 -0.25 0.0795591 -0.282827 -0.149998
658 -0.0248338 0.116237 -0.25 0.0654266 0.134312 0.36
659 0.061896 0.203798 -0.25 0.0980095 0.247424 -0.149992
660 0.0907979 0.154783 -0.25 0.0622097 0.131073 -0.149998
661 0.0285844 -0.00398898 -0.25 0.07306 -0.105585 0.5
662 0.103682 -0.153264 -0.25 0.0557595 -0.131214 0.359996
663 0.0755705 0.198707 -0.25 0.0892857 0.192582 -0.149993
664 -0.0807096 0.156665 -0.25 -0.0646975 0.203162 -0.149976
665 0.103541 0.145375 -0.25 0.057787 0.116456 0.356424
666 -0.111419 0.042956 -0.25 -0.0938319 0.121708 0.36
667 0.0925538 0.0431429 -0.25 0.168025 0.0571344 0.359991
668 -0.11052 -0.0765613 -0.25 -0.137958 -0.0786108 0.359994
669 0.000479001 -0.225616 -0.25 -0.0329278 -0.238212 -0.149988
670 -0.0585455 -0.0681909 -0.25 -0.0762158 -0.107691 0.359999
671 0.119421 -0.0211866 -0.25 0.132582 0.0159164 0.359975
672 0.1171 -0.0464332 -0.25 0.0123736 -0.12946 0.359966
673 0.0124595 -0.157734 -0.25 0.0234186 -0.13235 0.359999
674 -0.180196 -0.175645 -0.25 -0.169842 -0.169985 -0.149997
675 -0.203935 0.160602 -0.25 -0.213005 0.185013 -0.149991
676 0.229138 0.0746489 -0.25 0.231908 0.0451719 -0.149999
677 -0.0933868 0.08282 -0.25 -0.0872193 0.108295 0.397255
678 0.171384 0.232184 -0.25 0.155628 0.241914 -0.15
679 0.0315271 -0.159325 -0.25 0.0318175 -0.126049 0.354018
680 0.138849 -0.114932 -0.25 0.217039 -0.113395 -0.149993
681 0.23605 -0.22257 -0.25 0.24595 -0.148415 -0.149996
682 0.178024 0.078604 -0.25 0.258813 0.0365755 -0.149997
683 0.0705732 -0.182496 -0.25 0.0566037 -0.132546 -0.15
684 -0.247957 -0.178948 -0.25 -0.24033 -0.15976 -0.149992
685 -0.158113 -0.0565029 -0.25 -0.170653 -0.0215012 0.5
686 0.0028613 0.211308 -0.25 -0.0542124 0.222176 -0.149974
687 0.172311 -0.130039 -0.25 0.173104 -0.121765 -0.15
688 -0.0851248 -0.06523 -0.25 0.0682021 -0.197063 0.35998
689 -0.0377724 -0.0153205 -0.25 -0.0152393 -0.044201 0.5
690 0.00912549 0.00829209 -0.25 0.0586509 0.0807763 0.5
691 -0.104718 -0.0117364 -0.25 -0.129727 0.00849442 0.358096
692 -0.167059 0.0518949 -0.25 -0.154011 0.0671925 -0.149995
693 -0.178916 -0.245674 -0.25 -0.187098 -0.262967 -0.149998
694 0.0340786 0.102611 -0.25 0.120332 0.0699261 0.359993
695 -0.155 -0.0770726 -0.25 -0.160237 -0.125759 -0.149999
696 0.237679 -0.168949 -0.25 0.251256 -0.126686 -0.149998
697 -0.0496422 0.165703 -0.25 -0.0462374 0.189551 -0.149999
698 0.159655 -0.229069 -0.25 0.164755 -0.250992 -0.149998
699 0.233207 0.161697 -0.25 0.261934 0.126148 -0.149997
700 -0.158017 -0.174906 -0.25 -0.151007 -0.138855 -0.149994
701 -0.144806 0.0948445 -0.25 -0.138963 0.0766965 -0.149996
702 -0.213598 -0.222495 -0.25 -0.216616 -0.199357 -0.149995
703 0.214806 -0.0487225 -0.25 0.23176 -0.107472 -0.149985
704 -0.0377251 -0.0729666 -0.25 -0.0151867 -0.0857979 0.5
705 0.185957 0.2214 -0.25 0.15478 0.245268 -0.149999
706 0.185326 -0.168761 -0.25 0.169312 -0.175922 -0.149998
707 -0.040336 -0.231733 -0.25 -0.0482663 -0.218725 -0.149978
708 0.133133 0.0307476 -0.25 0.127795 0.123481 0.359989
709 -0.227408 -0.0827879 -0.25 -0.235255 -0.0493217 -0.149995
710 -0.116642 -0.132408 -0.25 -0.0590977 -0.126685 0.359995
711 0.0901395 -0.128963 -0.25 0.0699738 -0.112252 0.359998
712 -0.0513569 -0.209503 -0.25 -0.0409726 -0.225108 -0.149998
713 -0.21326 -0.141702 -0.25 -0.216682 -0.137343 -0.149998
714 -0.188572 -0.230054 -0.25 -0.222283 -0.264495 -0.14999
715 -0.230005 -0.0965885 -0.25 -0.274977 -0.148502 -0.15
716 -0.15496 -0.124811 -0.25 -0.191098 -0.10873 -0.149992
717 0.248256 -0.118557 -0.25 0.246088 -0.10343 -0.233107
718 -0.0973061 0.213062 -0.25 -0.108562 0.233307 -0.149978
719 0.0827202 0.114969 -0.25 0.0906456 0.144495 -0.149998
720 -0.109905 0.0186771 -0.25 -0.12942 -0.0320066 0.359998
721 0.0863692 -0.174579 -0.25 0.0735996 -0.182717 -0.149994
722 0.0999158 -0.203967 -0.25 0.0952377 -0.225381 -0.149995
723 -0.156313 -0.0169507 -0.25 -0.0936165 -0.090208 0.35186
724 0.0767807 -0.13372 -0.25 0.0682181 -0.110664 0.354432
725 0.150261 0.210139 -0.25 0.170161 0.191476 -0.149999
726 -0.016128 -0.00959916 -0.25 0.00336496 -0.147777 0.5
727 -0.168824 0.182515 -0.25 -0.172107 0.188068 -0.149998
728 0.0308981 -0.132084 -0.25 -0.0247306 -0.175764 0.35999
729 -0.209187 0.0923264 -0.25 -0.265527 0.0997156 -0.149997
730 -0.112138 -0.189193 -0.25 -0.0974666 -0.199837 -0.149997
731 0.245738 -0.0170973 -0.25 0.21939 -0.02898 -0.15
732 -0.0640035 0.243994 -0.25 -0.0470366 0.225175 -0.149991
733 0.114345 0.0886904 -0.25 0.071013 0.122666 0.359996
734 0.207056 -0.0529345 -0.25 0.244768 -0.0610922 -0.14998
735 -0.0463408 -0.152849 -0.25 0.0682606 -0.165452 0.359986
736 0.215743 -0.209972 -0.25 0.171202 -0.232991 -0.149998
737 -0.0774278 0.0656584 -0.25 -0.12026 0.0975618 0.359999
738 -0.163939 0.0162596 -0.25 -0.130427 0.0119669 0.359974
739 -0.201292 0.162842 -0.25 -0.225892 0.155583 -0.149989
740 0.132539 0.198969 -0.25 0.102289 0.204896 -0.15
741 0.122981 -0.133589 -0.25 0.156418 -0.0693147 0.5
742 -0.0606301 0.204157 -0.25 -0.0398395 0.233375 -0.149998
743 -0.201074 0.220268 -0.25 -0.226526 0.260302 -0.149999
744 -0.177927 -0.160261 -0.25 -0.129967 -0.152012 -0.149996
745 0.0625944 -0.0400647 -0.25 0.0798759 -0.104616 0.359997
746 -0.0994538 0.0583323 -0.25 -0.128232 0.0371001 0.359985
747 0.192838 0.0865427 -0.25 0.17617 0.135413 -0.149999
748 0.0523263 0.0571834 -0.25 0.119067 0.0778724 0.359995
749 -0.0747669 0.00938217 -0.25 -0.131131 0.00460618 0.359998
750 -0.245751 0.128892 -0.25 -0.241215 0.110289 -0.149996
751 0.106533 0.219992 -0.25 0.134533 0.245005 -0.15
752 0.168921 -0.220894 -0.25 0.156803 -0.198153 -0.15
753 0.03565 -0.245018 -0.25 0.0218704 -0.313756 -0.149988
754 0.0453653 0.0843577 -0.25 0.118727 0.0529527 0.358856
755 0.167824 -0.0720956 -0.25 0.190329 -0.0605757 -0.149998
756 0.0333267 0.0408054 -0.25 0.225231 0.13608 0.5
757 0.0443156 0.222697 -0.25 0.0520619 0.161683 -0.149989
758 -0.00503751 0.0932418 -0.25 -0.0714747 0.216326 0.359993
759 0.192965 0.0670355 -0.25 0.223808 0.0596616 -0.149995
760 0.182981 0.00555889 -0.25 0.220362 -0.0027327 -0.149979
761 -0.223029 -0.166473 -0.25 -0.212969 -0.148074 -0.149997
762 -0.186109 0.219809 -0.25 -0.258407 0.23874 -0.149999
763 0.17007 0.116217 -0.25 0.174492 0.106267 -0.149993
764 0.0269923 -0.154697 -0.25 0.0297715 -0.211877 0.359997
765 -0.1244 0.0312412 -0.25 -0.128003 -0.0227048 0.359714
766 0.224195 0.232133 -0.25 0.189471 0.23301 -0.149995
767 0.00123282 0.143115 -0.25 -0.0402003 0.138693 0.36
768 -0.238761 -0.213117 -0.25 -0.221478 -0.231827 -0.21433
769 0.148098 0.0566039 -0.25 0.139284 0.0512713 -0.149999
770 0.121241 0.0659217 -0.25 -0.114221 0.0617506 0.5
771 0.234508 -0.0954328 -0.25 0.265178 -0.0862946 -0.15
772 -0.143273 0.0288239 -0.25 -0.155129 0.0237103 0.359994
773 -0.122736 0.10169 -0.25 -0.164251 0.0809117 -0.149993
774 -0.127934 -0.179772 -0.25 -0.0525469 -0.118908 0.349551
775 -0.0812749 -0.194954 -0.25 -0.0745591 -0.223367 -0.149994
776 0.0757872 -0.0543041 -0.25 0.141244 -0.0588177 0.359998
